sensor_id,k_crit,base_limit,pct_active,n_active_intervals,avg_speed_improvement_kmh,pct_speed_improvement
6136,325.0,90,0.2023608768971332,6,0.0,0.0
6137,180.0,90,0.2709109380291229,8,0.0,0.0
6138,190.0,90,0.8630835621812475,22,0.0,0.0
6139,290.0,90,0.20215633423180593,6,0.0,0.0
6140,190.0,90,1.7478991596638656,52,4.230769230769231,0.0
6141,260.0,90,0.16806722689075632,5,0.0,0.0
6110,15.0,90,0.264750378214826,7,0.0,0.0
6111,95.0,90,0.10084033613445378,3,0.0,0.0
6112,10.0,90,4.439890710382514,130,7.384615384615385,0.0
6113,225.0,90,0.910010111223458,27,0.0,0.0
6114,280.0,90,0.4744958481613286,4,0.0,0.0
6115,210.0,90,0.47732696897374705,4,0.0,0.0
6116,255.0,90,0.5156411137848058,15,0.0,0.0
6117,165.0,90,1.3500482160077145,28,2.5,0.0
6118,105.0,90,0.6722689075630253,20,0.0,0.0
6151,80.0,90,0.26246719160104987,7,0.0,0.0
6152,60.0,90,0.4534005037783375,9,0.0,0.0
6153,105.0,90,0.16806722689075632,5,0.0,0.0
6154,45.0,90,0.4371217215870881,13,0.0,0.0
6155,100.0,90,0.16806722689075632,5,0.0,0.0
6156,150.0,90,0.03363605785401951,1,0.0,0.0
6157,205.0,90,0.4709048099562731,14,0.0,0.0
6126,75.0,90,0.6099627245001694,18,0.0,0.0
6127,115.0,90,0.10131712259371835,3,0.0,0.0
6128,20.0,90,1.404109589041096,41,1.7073170731707317,0.0
6129,95.0,90,0.5727762803234502,17,0.0,0.0
6130,135.0,90,1.2466307277628033,37,1.6216216216216217,0.0
6131,95.0,90,0.2358490566037736,7,0.0,0.0
6132,55.0,90,0.3032345013477089,9,0.0,0.0
6133,230.0,90,1.0114632501685772,30,0.0,0.0
6134,380.0,90,0.06727211570803902,2,0.0,0.0
6167,100.0,90,0.3697478991596639,11,0.0,0.0
6168,190.0,90,0.6050420168067226,18,0.0,0.0
6169,40.0,90,0.2360876897133221,7,0.0,0.0
6170,150.0,90,0.5378151260504201,16,0.0,0.0
6171,330.0,90,0.10084033613445378,3,0.0,0.0
6172,80.0,90,0.16812373907195696,5,0.0,0.0
6173,115.0,90,0.3697478991596639,11,0.0,0.0
6142,250.0,90,0.20215633423180593,6,0.0,0.0
